exchange,time,return_cum_weight,return_weight,return_cum_month_weight,return_cum_year_weight,return20,return30,return40,return50,return60,return70,return80,return90,return100,return120,return140,return160,return180,return200,return10
HSX,2013-04-18,7.591245579167481e-06,-1.6624393215671995e-06,-3.3840233076656888e-06,7.591245579167481e-06,-1.8316938820333272e-07,2.673777500545401e-08,-3.254993701979631e-08,-3.341739069459892e-08,4.3957502237166276e-08,1.407486856397878e-07,,,,,,,,,-4.376796090411493e-07
HSX,2013-04-22,6.703158919397367e-06,-8.172859092439238e-07,-4.159343395103017e-06,6.703158919397367e-06,-2.043270408625886e-07,-3.0792284778245474e-08,-6.002204708909003e-08,-6.289506272074965e-08,3.775238126581944e-08,1.1278714680019464e-07,,,,,,,,,-5.928704055940753e-07
HSX,2013-04-23,7.65090295701119e-06,8.369506068539736e-07,-3.3701131461308227e-06,7.65090295701119e-06,-1.9335512398352801e-07,-4.5703255902059835e-08,-6.08987967791374e-08,-4.026337180580888e-08,6.974493815945941e-08,1.0319837428804449e-07,,,,,,,,,-5.639795943312337e-07
HSX,2013-04-24,7.489020123949912e-06,-1.8121947333668202e-07,-3.5407076694410225e-06,7.489020123949912e-06,-1.6737640041549213e-07,-4.4905352758466544e-08,1.1087225168795167e-08,-2.7114221105273422e-08,8.449649562992494e-08,6.883391361543913e-08,,,,,,,,,-6.124005117812704e-07
HSX,2013-04-25,8.259761408898308e-06,7.59631118876434e-07,-2.8577756670984874e-06,8.259761408898308e-06,-1.3116042604785472e-07,-5.778015149829868e-09,2.5147952135618507e-08,-4.868833661414921e-08,9.904351920340147e-08,7.164034600766673e-08,,,,,,,,,-3.1617444313908967e-07
HSX,2013-04-26,7.992817054085465e-06,-1.6062975760738225e-07,-3.0465648307316314e-06,7.992817054085465e-06,-1.1972645095533708e-07,-1.7203971391631126e-08,-1.3858351246077729e-08,-6.317564572310248e-08,6.954947371340143e-08,3.925330070830148e-08,,,,,,,,,-4.461106728936747e-07
HSX,2013-05-02,7.766046158353022e-06,-1.6213900069452024e-07,-1.7292949762510725e-07,7.766046158353022e-06,-1.296965220460505e-07,-6.707562922298972e-08,-2.8096561869378493e-08,-8.056317338163187e-08,1.747036216219553e-08,3.528662318735989e-08,,,,,,,,,-3.1460417488575985e-07
HSX,2013-05-03,8.267292217995011e-06,5.196550328189116e-07,3.325166847819762e-07,8.267292217995011e-06,-2.2109018605848227e-07,-3.6945095511828484e-08,2.5405358749086256e-08,-6.826198450248301e-08,-8.135320911713287e-09,5.3398106713499997e-08,,,,,,,,,-1.4280854422955652e-08
HSX,2013-05-06,1.0625973033525982e-05,2.17947036686932e-06,2.4714886032869653e-06,1.0625973033525982e-05,-1.594445637925821e-07,3.54653059072363e-08,1.111823652769714e-07,-1.5524154265341624e-08,9.879673521318181e-09,7.415743625209843e-08,1.6121085699863817e-07,,,,,,,,2.3088270740592253e-07
HSX,2013-05-07,1.0120621045775255e-05,-4.2117097083658964e-07,2.03087674633204e-06,1.0120621045775255e-05,-1.4750891778587102e-07,-7.110917741119353e-09,6.283458395380332e-08,-3.9232469041928916e-08,-8.627767311215899e-09,5.695281490658623e-08,1.5594621986318082e-07,,,,,,,,8.90822692132342e-08
HSX,2013-05-08,9.812617289841569e-06,-2.562338999899741e-07,1.7346874210724172e-06,9.812617289841569e-06,-1.0398839883509627e-07,-4.554532167856957e-08,7.74790340968297e-08,1.9900612658354296e-08,1.0435976316327014e-08,7.049254639913634e-08,1.5186795135618392e-07,,,,,,,,2.2970281137095676e-07
HSX,2013-05-09,1.0187560141987606e-05,3.672339613067407e-07,2.1090028150255175e-06,1.0187560141987606e-05,-1.2235780358402608e-07,-2.0166427766384707e-08,6.39444860228217e-08,2.161332201393261e-08,5.613247470379156e-09,8.209558371727711e-08,1.4220810325342318e-07,,,,,,,,3.481547984260232e-07
HSX,2013-05-10,1.0207521356600882e-05,-7.572120992489991e-09,2.0866372964768857e-06,1.0207521356600882e-05,-1.5013853434492846e-07,-4.1002574108559756e-08,3.164818948379934e-08,4.0214677049654505e-09,1.0397611102055398e-08,9.745316494259046e-08,1.2326139320721102e-07,,,,,,,,2.6370252564137685e-07
HSX,2013-05-13,1.0898327166276697e-05,6.405480203984645e-07,2.732357417555347e-06,1.0898327166276697e-05,-1.3326061838318948e-07,3.708824727969049e-09,5.279080418487298e-08,7.804563513801443e-08,3.505136158142072e-08,1.2183689268492014e-07,1.0346458379037068e-07,,,,,,,,3.4587927501489146e-07
HSX,2013-05-14,9.88611511168124e-06,-8.656003015851839e-07,1.7888216347007222e-06,9.88611511168124e-06,-6.640915508518e-08,-2.632157304232662e-08,4.150552187981004e-08,5.678958830224074e-08,-1.0014258350336067e-08,1.1108817831273409e-07,8.56048193777996e-08,,,,,,,,1.8335613296872974e-07
HSX,2013-05-15,1.0439179393501821e-05,5.22126929215188e-07,2.3143051481177186e-06,1.0439179393501821e-05,-9.723943562134401e-08,4.059633246770814e-09,5.000497186902335e-08,3.923967933333515e-08,-1.0707737827420953e-08,9.55612348473422e-08,6.580061332613714e-08,,,,,,,,2.5163180165098675e-07
HSX,2013-05-16,1.121687169235455e-05,7.22200125780984e-07,3.0350817634369796e-06,1.121687169235455e-05,1.273076970638862e-08,2.689089006881201e-08,3.470970665739201e-08,4.553589336420463e-08,-1.0458358768270374e-08,6.355541246738718e-08,7.338400957625705e-08,,,,,,,,3.4006571429853715e-07
HSX,2013-05-17,1.0660101081174963e-05,-4.421332511497309e-07,2.5540707885052235e-06,1.0660101081174963e-05,1.1480301573935865e-07,-6.609782873843059e-08,3.3262899841546876e-08,6.910166417960357e-08,-1.6237172768457043e-08,2.7867851490199024e-08,7.720920411202161e-08,,,,,,,,2.438868859016729e-07
HSX,2013-05-20,1.1753545467103292e-05,9.254621953372373e-07,3.523017009230968e-06,1.1753545467103292e-05,1.746843880771936e-07,-6.680101961223324e-08,5.6220496617543395e-08,1.1264310597127003e-07,6.810882903626079e-09,2.539487283948196e-08,7.96985153141442e-08,1.5646365830417445e-07,,,,,,,1.1848606874846465e-07
HSX,2013-05-21,1.3135034156545716e-05,1.1964733499414486e-06,4.755623089681865e-06,1.3135034156545716e-05,1.8466638501975131e-07,-4.92244491515789e-09,6.472943690072761e-08,1.0631776732829634e-07,1.4014692602770643e-08,3.264055670842472e-08,8.486502564654652e-08,1.6975780663685722e-07,,,,,,,2.8025050082626846e-07
HSX,2013-05-22,1.3624503579007924e-05,4.451649948664977e-07,5.219171329263945e-06,1.3624503579007924e-05,2.900466008414362e-07,4.7471197547240997e-08,5.343860631905175e-08,1.3206130533984688e-07,7.498224226728119e-08,5.9000892601411106e-08,1.0547977688823375e-07,1.73926000129043e-07,,,,,,,3.503903903119157e-07
HSX,2013-05-23,1.2653504888681755e-05,-8.998527394675138e-07,4.247869873276288e-06,1.2653504888681755e-05,2.859182593302567e-07,-7.01129564452069e-09,4.079560923383403e-08,9.589193286515539e-08,5.529138838402553e-08,3.6765886436680725e-08,9.979385078192876e-08,1.5126072736243064e-07,,,,,,,2.2368172023449024e-07
HSX,2013-05-24,1.3016931806528354e-05,2.792158695534035e-07,4.575242030317048e-06,1.3016931806528354e-05,2.580315224652282e-07,-1.597218313359249e-08,3.233819924085009e-08,7.579065544485538e-08,4.541130963565112e-08,4.496374084305884e-08,1.1681658423590161e-07,1.3760574054964088e-07,,,,,,,2.5236051928907953e-07
HSX,2013-05-27,1.536195655117118e-05,2.0151675003249126e-06,6.6743978568205495e-06,1.536195655117118e-05,3.678508711483079e-07,4.110041017178177e-08,1.0023723536640788e-07,1.2019713680424324e-07,1.300084404952994e-07,8.573294811003552e-08,1.5533508950952066e-07,1.3528212640052108e-07,,,,,,,3.8982246728172436e-07
HSX,2013-05-28,1.6116984971515712e-05,5.891995111061919e-07,7.335256614346429e-06,1.6116984971515712e-05,3.5932929075979585e-07,1.3416137946016728e-07,1.1408443235597053e-07,1.4026490721402042e-07,1.3654173167701092e-07,6.788812834983507e-08,1.6411496209250008e-07,1.3557122261925097e-07,,,,,,,5.353024485508619e-07
HSX,2013-05-29,1.6089226154792137e-05,1.4996944140790253e-07,7.4255243732232005e-06,1.6089226154792137e-05,3.7485925071056005e-07,1.0120260950914843e-07,1.2756639987761146e-07,1.3962131744924535e-07,1.1571418273946819e-07,6.197718182937252e-08,1.4587691796269108e-07,1.1383240070880338e-07,,,,,,,4.980866997701333e-07
HSX,2013-05-30,1.732944493329447e-05,1.0427780750831805e-06,8.564446811816158e-06,1.732944493329447e-05,4.351051044994451e-07,1.8520201137104337e-07,1.527042912266973e-07,1.337966642659842e-07,1.2630399358689602e-07,6.677062029867583e-08,1.2187904774650794e-07,1.241351745900455e-07,,,,,,,5.301444947003529e-07
HSX,2013-05-31,1.6605966706909612e-05,-5.0364957906445e-07,7.942592721047595e-06,1.6605966706909612e-05,3.83939873905277e-07,2.5119963112919943e-07,8.142484392339736e-08,1.314088922550137e-07,1.4491686380114984e-07,6.09385464711627e-08,8.988347779253429e-08,1.268518327561171e-07,,,,,,,5.239928619088811e-07
HSX,2013-06-03,1.6442187928790195e-05,-6.842025803471846e-08,-7.839037752131607e-08,1.6442187928790195e-05,2.715453426600751e-07,2.579911309086909e-07,5.6050389433746485e-08,1.2989732060837182e-07,1.6463669107133924e-07,6.649570199906313e-08,7.52960908060074e-08,1.1802141545387102e-07,1.8327775413092555e-07,,,,,,4.246046165716856e-07
HSX,2013-06-04,1.5296704529805346e-05,-8.853693554812576e-07,-9.901569071224356e-07,1.5296704529805346e-05,2.4833542342784167e-07,1.9525103868963918e-07,5.0413252820985325e-08,9.506761872646507e-08,1.246681971118161e-07,4.2929785949434104e-08,5.5613030373548484e-08,9.948228346686521e-08,1.7442406057611299e-07,,,,,,2.164203460294149e-07
HSX,2013-06-05,1.5925220899429768e-05,4.524719249197266e-07,-5.840679485164606e-07,1.5925220899429768e-05,2.837707146733267e-07,2.657480802392034e-07,8.989115791911522e-08,8.618109286218895e-08,1.4624292762232868e-07,9.529207037691784e-08,7.876966090557693e-08,1.1788769490451199e-07,1.7824850401961246e-07,,,,,,2.171510390347378e-07
HSX,2013-06-06,1.7232188162684744e-05,1.1627000486517589e-06,5.349126101874599e-07,1.7232188162684744e-05,3.235440190405776e-07,3.317476121690594e-07,1.0059310772827578e-07,1.1731775095640024e-07,1.5047766369540698e-07,1.078792354501169e-07,8.509594036292877e-08,1.3575079156689945e-07,1.784752864108541e-07,,,,,,4.2340631784666506e-07
HSX,2013-06-07,1.872489900828255e-05,1.3190388172924196e-06,1.8484184902182248e-06,1.872489900828255e-05,3.898745659548231e-07,3.4781721918367435e-07,1.1986801580494735e-07,1.313482819167934e-07,1.5105698164080725e-07,1.1426521006206764e-07,1.0526684981524733e-07,1.624356985008644e-07,1.7658402775673342e-07,,,,,,5.273886126205666e-07
HSX,2013-06-10,1.800173632099503e-05,-6.503407493872196e-07,1.140812359605969e-06,1.800173632099503e-05,3.2533012746553894e-07,3.3217984331532306e-07,9.60347545411747e-08,1.32357345822997e-07,1.4363724527842827e-07,1.4869834723159285e-07,1.0762105305245025e-07,1.6705761152505765e-07,1.4783769252540432e-07,,,,,,2.608377876493535e-07
HSX,2013-06-11,1.733476290394212e-05,-5.598925834045409e-07,5.450914322464264e-07,1.733476290394212e-05,3.40615513374571e-07,2.8819571990595725e-07,1.3710317914469554e-07,1.2045326152443245e-07,1.412088523780637e-07,1.3788270975147796e-07,7.764318458089072e-08,1.6209425277092009e-07,1.3660695817715388e-07,,,,,,1.459285781982802e-07
HSX,2013-06-12,1.6662539446150236e-05,-5.435733330476596e-07,-1.2711332997517976e-08,1.6662539446150236e-05,2.8733050026142865e-07,2.75430934057948e-07,9.504553232004233e-08,1.1736798005263397e-07,1.291134813331584e-07,1.1012277102707614e-07,6.380182169479144e-08,1.3817662716158364e-07,1.1010659071319544e-07,,,,,,7.657430075272399e-08
HSX,2013-06-13,1.6298567075254052e-05,-3.582875090522663e-07,-3.7193142420849885e-07,1.6298567075254052e-05,2.3330611851976614e-07,2.6889265044602314e-07,1.2301844411307738e-07,1.0945698144919368e-07,1.009085106115167e-07,9.918452912293648e-08,5.0482760553738756e-08,1.0127779159013807e-07,1.0536843136495886e-07,,,,,,-6.353225766082069e-08
HSX,2013-06-14,1.532579939819678e-05,-8.391372508624923e-07,-1.2131770379232658e-06,1.532579939819678e-05,2.134559185341281e-07,2.235995743233097e-07,1.6412946713674336e-07,4.5723670170592886e-08,9.33272394057406e-08,1.1034573685232485e-07,4.118610005718923e-08,6.91096441666277e-08,1.0445854699644292e-07,,,,,,-9.708102484062493e-08
HSX,2013-06-17,1.3236355862162868e-05,-1.5383367528394785e-06,-2.8085694607288277e-06,1.3236355862162868e-05,9.026597112529229e-08,9.967267033301639e-08,1.3247517960124295e-07,-3.9742233172230185e-09,6.756898812012634e-08,1.0624963887241923e-07,2.767465495904263e-08,3.981067245855092e-08,8.181200647637382e-08,,,,,,-2.4407267432110087e-07
HSX,2013-06-18,1.3316440727777005e-05,7.64087682084209e-08,-2.739331677395276e-06,1.3316440727777005e-05,3.42627420386409e-08,1.1625866163451675e-07,1.0946456352919611e-07,1.0751629866361635e-08,5.457387194669869e-08,8.573061724553763e-08,1.9076704961738206e-08,3.300104233736165e-08,7.474456892496538e-08,,,,,,-1.4789486195213305e-07
HSX,2013-06-19,1.4277201383088508e-05,8.25550253846569e-07,-1.9284735883382103e-06,1.4277201383088508e-05,5.328200498764447e-08,1.5231813342906817e-07,1.7166430291454034e-07,4.979552052340239e-08,5.338640587524931e-08,1.0955293381064618e-07,6.9557182947372e-08,5.7730028687240735e-08,9.50402225081159e-08,,,,,,-1.1058702905944883e-07
HSX,2013-06-20,1.3574630987568733e-05,-5.447366128913267e-07,-2.479236399807229e-06,1.3574630987568733e-05,7.103781131645382e-08,1.2191911428913262e-07,1.7847803532335524e-07,2.4208347139869127e-08,5.087634326137395e-08,8.879075527981208e-08,5.922799411713261e-08,4.438186974329697e-08,9.404264288883376e-08,,,,,,-2.8133069521375737e-07
HSX,2013-06-21,1.34950087576213e-05,-5.851923357110448e-08,-2.526791537716585e-06,1.34950087576213e-05,5.415105616022843e-08,1.2022087720317878e-07,1.560912893127283e-07,1.2077112583935885e-08,3.960915154730952e-08,6.960791279210481e-08,4.7596246266795444e-08,4.700536646909653e-08,1.0428347862076696e-07,,,,,,-4.190865003001098e-07
HSX,2013-06-24,1.1769628437648022e-05,-1.4281028475820946e-06,-3.924072801893476e-06,1.1769628437648022e-05,-1.1801246123512194e-07,5.126584827049349e-08,1.24919204956593e-07,-2.2544738390979702e-08,2.7487336499231268e-08,5.2137251650138904e-08,6.800321506269406e-08,4.04561904777783e-08,1.0066557936059213e-07,,,,,,-4.968627101195972e-07
HSX,2013-06-25,8.54474078625482e-06,-2.6835406498776106e-06,-6.517552704905033e-06,8.54474078625482e-06,-2.81649469284312e-07,-9.332163339254066e-09,3.883991073774188e-08,-3.216296003762446e-08,-1.782686819079034e-08,1.971794250021112e-08,3.1993931436680176e-08,-9.786893346642075e-09,7.496207581713763e-08,,,,,,-7.092275167669043e-07
HSX,2013-06-26,8.70792418552332e-06,1.4281296290684527e-07,-6.381592955779588e-06,8.70792418552332e-06,-2.820072932093649e-07,-2.1975962216198826e-08,4.6425978750597566e-08,-5.208135157825691e-08,-8.958164484714003e-09,1.9156000118213837e-08,1.6283813752259905e-08,-1.446381262368025e-08,6.030007572827988e-08,,,,,,-6.405888871714537e-07
HSX,2013-06-27,1.0463699491281054e-05,1.5573895477419886e-06,-4.977032905704261e-06,1.0463699491281054e-05,-2.5627671957642453e-07,5.863685182501324e-09,8.941419246151029e-08,8.61051899205623e-09,1.6377287625656672e-08,2.2347126025295992e-08,3.0658815296065875e-08,-5.017677451346479e-09,4.624789428192142e-08,,,,,,-4.4902118149202834e-07
HSX,2013-06-28,1.0095962758793164e-05,-2.671699321690479e-07,-5.2511825556990285e-06,1.0095962758793164e-05,-2.4445273723165443e-07,1.1695795815190755e-08,6.97435683368113e-08,5.2938683784857893e-08,-2.7201016461619908e-08,2.4019855258822818e-08,4.757446354294876e-08,-6.92618324057445e-09,2.301623478769654e-08,,,,,,-3.9182444962268385e-07
HSX,2013-07-01,9.709740327556513e-06,-3.473063020658675e-07,-3.6504737174676383e-07,9.709740327556513e-06,-2.583970394332118e-07,-3.072982076491274e-08,6.574151613431614e-09,5.143586277192979e-08,-4.876542018857299e-08,1.8956074882205042e-08,5.887825844520149e-08,-5.702684985886866e-09,8.557464758163543e-09,1.0966528853690266e-07,,,,,-2.7272140454532276e-07
HSX,2013-07-02,1.1465601159674996e-05,1.5758859910537905e-06,1.181226699296965e-06,1.1465601159674996e-05,-1.3533427210645944e-07,-1.8082732727834677e-08,5.6500575660691116e-08,6.301691437119973e-08,-1.1502588821496283e-08,2.92385070599152e-08,5.96675798072472e-08,3.315550825902198e-09,1.7423569877546898e-08,1.2279767179568423e-07,,,,,-1.2277368226078577e-07
HSX,2013-07-03,1.1000916894214453e-05,-3.8155620052379174e-07,7.806920872302264e-07,1.1000916894214453e-05,-1.770356783786354e-07,-4.5640105907510995e-08,5.336751814734567e-08,8.863457679206788e-08,9.155458198650047e-10,1.0976301079096278e-08,6.542327612208767e-08,3.477479287568378e-08,2.7608593048734466e-08,1.1903447361990449e-07,,,,,-2.434843276978219e-07
HSX,2013-07-04,1.08833099753227e-05,-1.1049817649286412e-07,6.667511336490492e-07,1.08833099753227e-05,-2.4069558963586654e-07,-1.9328287141689334e-08,4.1424214702355554e-08,1.0277033144708907e-07,-1.3169791393105009e-08,1.5028225072895437e-08,5.268435036258861e-08,3.041816320878724e-08,1.9937634363169706e-08,1.0861347373640064e-07,,,,,-2.000604840579756e-07
HSX,2013-07-05,1.0594093896583002e-05,-2.1373621656734292e-07,4.4613555080060967e-07,1.0594093896583002e-05,-3.173343413288547e-07,-3.5760023345714216e-08,3.627011231298423e-08,8.175659497866275e-08,-2.5866103239653352e-08,3.153246703751088e-09,3.3959150898391766e-08,1.8354198641862672e-08,2.0746611586426925e-08,9.426429957580208e-08,,,,,-2.1558218235759945e-07
HSX,2013-07-08,1.0001981460478191e-05,-4.5407566991315304e-07,-1.7577951302863937e-08,1.0001981460478191e-05,-3.075210873551513e-07,-1.1806812902031639e-07,8.904520055193797e-09,7.629947104713331e-08,-3.8483859424267316e-08,6.677793486383183e-09,3.084766212003337e-08,4.73162506567608e-08,2.459262497092994e-08,7.19445625453117e-08,,,,,-1.1817946459070528e-07
HSX,2013-07-09,1.0532527901262024e-05,4.192933056772085e-07,3.7960055665618694e-07,1.0532527901262024e-05,-2.5856179290106385e-07,-1.237316692012825e-07,4.1026860236753606e-08,6.94927147831488e-08,5.214855129442381e-09,1.2163245974290646e-08,4.12661910582818e-08,4.978393138424644e-08,1.040218908449979e-08,7.07454996641176e-08,,,,,1.9210393096477664e-07
HSX,2013-07-10,1.0345451332392383e-05,-2.2741767073922042e-07,1.4132284205543583e-07,1.0345451332392383e-05,-2.427540097856419e-07,-1.363112396061866e-07,2.22882452378934e-08,6.815695652051205e-08,-1.7554315048519087e-08,1.447598295598371e-08,3.614660855345835e-08,3.1705708624249914e-08,2.4906553987047765e-09,5.129649063005588e-08,,,,,1.5508086760017007e-07
HSX,2013-07-11,1.0392039459909659e-05,1.62205549817476e-08,1.3611960221000212e-07,1.0392039459909659e-05,-2.2402860658394123e-07,-1.7052982360956774e-07,4.6387559679124855e-09,7.17241476340374e-08,7.336093880737843e-09,1.417538486829799e-08,1.9674231312652224e-08,2.7359387854741435e-08,-4.419512873797241e-09,5.046892504014218e-08,,,,,9.63968324145959e-10
HSX,2013-07-12,1.2256623117126303e-05,1.613795865299699e-06,1.7277334310831052e-06,1.2256623117126303e-05,-1.0138195077583165e-07,-9.994830879742942e-08,5.603698387914823e-08,9.360696428365316e-08,7.562566116588502e-08,3.6934927573287308e-09,4.464994186034753e-08,6.329513960162341e-08,1.2672489890585055e-08,7.015179736773047e-08,,,,,1.8906054807102064e-07
HSX,2013-07-15,1.2320922285086314e-05,-2.256281272985215e-09,1.7170015648112994e-06,1.2320922285086314e-05,-2.4577927197506984e-08,-9.774284290537164e-08,3.2844021963892666e-08,4.9972431320807046e-08,8.012414400165962e-08,-9.860995854447013e-09,4.453225929071801e-08,7.717684641243563e-08,1.7224138527732704e-08,6.408035086406036e-08,,,,,2.2356555015030892e-07
HSX,2013-07-16,1.2636380518661298e-05,1.7908655154049845e-07,1.908091319287125e-06,1.2636380518661298e-05,-1.9444038030903105e-08,-6.226097933797977e-08,7.409352003868915e-09,6.19775817683488e-08,6.649502967582971e-08,2.1242961814288467e-09,3.6069394452298246e-08,6.23584716285508e-08,1.137255636320994e-08,5.9046467765653964e-08,,,,,8.388560619897966e-08
HSX,2013-07-17,1.2848415380254327e-05,1.951368583177484e-07,2.1074235551179535e-06,1.2848415380254327e-05,-5.096470780734413e-08,-7.083881489137903e-08,1.158648590150182e-09,7.100499693450325e-08,9.745463267391218e-08,2.1006883857474805e-08,2.729862745460094e-08,7.38823467844261e-08,4.5452804796428764e-08,7.070606745553922e-08,,,,,1.4155491208313366e-07
HSX,2013-07-18,1.2642255036968136e-05,-1.7511148937851074e-07,1.923394093258911e-06,1.2642255036968136e-05,-3.248345163170333e-08,-1.1543253282572137e-07,1.927717984237526e-08,6.015808792079823e-08,1.0815753967166906e-07,8.010690347991272e-09,3.0036394538104624e-08,6.184093152169754e-08,4.088570496736542e-08,7.295496046874424e-08,,,,,1.3509358079456904e-07
HSX,2013-07-19,1.3858351678694895e-05,1.0223730161762012e-06,2.9662013895063134e-06,1.3858351678694895e-05,2.156116085566195e-08,-1.2532139286292864e-07,3.78561085079452e-08,8.075699066417205e-08,1.1124791316037284e-07,1.4786840661571894e-08,3.5097153874397616e-08,5.893085680622861e-08,4.238922918456874e-08,9.049642565991611e-08,,,,,2.5870450406892343e-07
HSX,2013-07-22,1.420955374944001e-05,3.5330105658136126e-07,3.3330292573111366e-06,1.420955374944001e-05,1.1063135606383475e-07,-9.186666599730927e-08,-3.690552585643583e-09,7.501205138782999e-08,1.201565886590069e-07,1.5505574310395842e-08,4.827334139038214e-08,6.513594151984907e-08,7.65288432629222e-08,1.0232654214446591e-07,,,,,3.3944217671837487e-07
HSX,2013-07-23,1.393076772146164e-05,-2.1045677769767364e-07,3.0675952261232356e-06,1.393076772146164e-05,2.3428554967283159e-07,-8.021880580708035e-08,-2.3681959805740223e-08,8.811492186558019e-08,1.0398845704943845e-07,4.396518559393441e-08,4.520123627511513e-08,6.739963298301567e-08,7.245225508391046e-08,1.0151598812641995e-07,,,,,2.764671683808866e-07
HSX,2013-07-24,1.2036665291760458e-05,-1.566437018089249e-06,1.3892075943903191e-06,1.2036665291760458e-05,1.4882305062302688e-07,-1.1431426197513335e-07,-6.659212129316902e-08,4.6343642919491454e-08,8.055833604140734e-08,5.3199061935384535e-09,3.0487139292221213e-08,4.7970900230394505e-08,4.27916611264133e-08,7.505390487740437e-08,,,,,1.425652336458838e-07
HSX,2013-07-25,1.1550227189924549e-05,-4.479799452906393e-07,9.333829963245766e-07,1.1550227189924549e-05,4.855457597139549e-08,-1.1730400984974578e-07,-1.0386107180251451e-07,2.2940041498058985e-08,7.579432029813866e-08,2.0023106700438865e-08,2.4421609712091367e-08,2.817100379109587e-08,3.42379674311318e-08,4.66323412301671e-08,,,,,9.614518361864508e-08
HSX,2013-07-26,1.1956035855004706e-05,2.9081145763325516e-07,1.243515298260271e-06,1.1956035855004706e-05,7.645364546151064e-08,-7.963905289988752e-08,-8.399954588507188e-08,3.7598935673718704e-08,7.198026071171107e-08,5.965724426390153e-08,-1.287350980837282e-09,3.567180863719788e-08,5.335029992666113e-08,3.1922469899998884e-08,,,,,-3.6153257147999286e-08
HSX,2013-07-29,1.0413390409977753e-05,-1.2844192860359705e-06,-7.41821731338206e-08,1.0413390409977753e-05,2.959799626300548e-08,-7.11751373397706e-08,-1.1439952158510319e-07,-6.598693953745456e-09,1.4248766496622889e-08,4.5196472340808545e-08,-2.9174566075678373e-08,2.132094630016069e-08,5.3022206008762274e-08,1.2064220008970528e-08,9.822710392634591e-08,,,,-1.6436955762429782e-07
HSX,2013-07-30,1.0937752353697668e-05,4.344830732814471e-07,3.55589887631584e-07,1.0937752353697668e-05,-2.7472149625611686e-08,-5.923932717066973e-08,-8.140321086603556e-08,-2.1838499486945484e-08,2.8509667231923502e-08,3.716289608639646e-08,-1.5494979022525138e-08,1.663613890757588e-08,4.223963392067541e-08,9.940949960353796e-09,1.0133055444978481e-07,,,,-1.3882990545020294e-07
HSX,2013-07-31,1.1465774370248786e-05,3.1742014832965797e-07,7.058905542557843e-07,1.1465774370248786e-05,7.476667817060797e-09,-7.617699735456677e-08,-8.477950528078728e-08,-2.4393396417682282e-08,3.80705680372507e-08,6.54466027992087e-08,2.5558263191639475e-09,1.0198604798643939e-08,5.3833954461082295e-08,2.4253272176788852e-08,1.0309764421949825e-07,,,,-1.26601576449012e-07
HSX,2013-08-01,1.1637068158711235e-05,1.5699618891583283e-07,1.519189513186851e-07,1.1637068158711235e-05,2.085138608749564e-08,-5.2785903960994784e-08,-1.0992210177418542e-07,-3.2564178500153475e-09,3.456660516406891e-08,7.936491848720523e-08,-4.66449702295485e-09,1.63222608539177e-08,4.631775750757002e-08,2.0089926317224022e-08,9.607603264369991e-08,,,,-9.339080861957765e-08
HSX,2013-08-02,1.2057942139191811e-05,3.6094225245697985e-07,5.057297688850289e-07,1.2057942139191811e-05,4.9585309538711776e-08,-3.880385442672531e-08,-1.3387451589507143e-07,-1.6218901919438197e-09,4.0708511388226736e-08,7.256479913867675e-08,-7.003250045062071e-09,1.3471482889297901e-08,3.7084382626455766e-08,2.5553061245141063e-08,8.788158671336061e-08,,,,-1.5953388499149977e-07
HSX,2013-08-05,1.181984748244172e-05,-1.6363537127203405e-07,3.30154730911021e-07,1.181984748244172e-05,6.410732447076772e-08,3.345061450276711e-09,-1.217068814421918e-07,-4.519794762388275e-08,2.7305454860385093e-08,7.281600059674315e-08,-1.2836063450508558e-08,1.9439911482913073e-08,3.749959459018023e-08,3.1178408220902904e-08,7.082495710609113e-08,,,,-2.1122752777683927e-07
HSX,2013-08-06,1.2382517881682153e-05,4.208758496986686e-07,7.475098722629296e-07,1.2382517881682153e-05,6.418645167184074e-08,1.068256114361527e-07,-9.718767061461157e-08,-4.856442085203322e-08,4.8746724048449296e-08,6.797663960848936e-08,1.9957754265041966e-08,2.3723958351523995e-08,4.585024318099358e-08,1.936623284905661e-08,6.980849280807803e-08,,,,-1.4809426503720509e-07
HSX,2013-08-07,1.3085793083903432e-05,5.644182049823124e-07,1.2991340106142493e-06,1.3085793083903432e-05,1.0377824545791737e-07,1.2087911950533492e-07,-6.948788216386224e-08,-4.027544558054502e-08,4.945157864456804e-08,7.8334467645485e-08,1.2778825078090022e-08,3.4320930178635626e-08,4.9672935934350146e-08,1.9371920408573536e-08,5.879388417689323e-08,,,,6.499125726995106e-08
HSX,2013-08-08,1.2728442124711595e-05,-2.770580246218254e-07,1.0029616748808057e-06,1.2728442124711595e-05,8.911431647773871e-08,5.973086709320778e-08,-6.745714505310123e-08,-6.667216757464515e-08,3.279727613785454e-08,7.669276730366635e-08,2.7780649529988058e-08,3.082848078150703e-08,3.356224834566952e-08,1.116945868479208e-08,5.598969524551311e-08,,,,8.208344933683245e-08
HSX,2013-08-09,1.3182244896336405e-05,3.5538752097529185e-07,1.3594025097457225e-06,1.3182244896336405e-05,2.6193899261518376e-08,8.048278219801911e-08,-3.759402575715662e-08,-4.9491425573850306e-08,4.608928900660493e-08,7.43460885630432e-08,6.326772068979334e-08,8.693583091593088e-09,4.095873334058169e-08,1.4926058119073936e-08,6.387209763827159e-08,,,,8.854105567103612e-08
